,Locationabbr,QuestionID,RESPONSEID,mean_and_cl,param_list,trend_class
129,12300,Custom_9,Custom_9,"[[68.22999999999999, 71.65, nan, nan, nan, nan, nan], [60.21229459259071, 62.7855767249076, nan, nan, nan, nan, nan]]","[0, 3.4200000000000172, -6809.390000000036]",0+
130,12300,DIABETE3,RESP046,"[[9.06, 10.84, nan, nan, nan, nan, nan], [7.16, 8.59, nan, nan, nan, nan, nan]]","[0, 1.779999999999999, -3570.519999999998]",0+
131,12300,DRNKANY5,RESP046,"[[58.83, 57.11, nan, nan, nan, nan, nan], [54.97, 53.05, nan, nan, nan, nan, nan]]","[0, -1.7199999999999989, 3517.7499999999977]",0-
132,12300,_HCVU651,RESP046,"[[85.99, 86.39, nan, nan, nan, nan, nan], [82.38, 82.92, nan, nan, nan, nan, nan]]","[0, 0.40000000000000563, -718.4100000000112]",0+
133,12300,_RFHLTH,RESP061,"[[82.05, 82.24, nan, nan, nan, nan, nan], [79.03, 79.1, nan, nan, nan, nan, nan]]","[0, 0.18999999999999773, -300.0399999999954]",0+
134,12300,_RFHYPE5,RESP046,"[[34.43, nan, nan, nan, nan, nan, nan], [30.98, nan, nan, nan, nan, nan, nan]]","[0, 0, 34.43]",00
135,12300,_RFSMOK3,RESP046,"[[25.03, 20.41, nan, nan, nan, nan, nan], [21.29, 16.98, nan, nan, nan, nan, nan]]","[0, -4.62, 9315.850000000002]",0-
136,12300,_TOTINDA,RESP046,"[[76.65, 76.92, nan, nan, nan, nan, nan], [73.44, 73.39, nan, nan, nan, nan, nan]]","[0, 0.26999999999999597, -466.31999999999186]",0+
137,12420,BLOODCHO,RESP046,"[[78.07, nan, 81.39, nan, 76.56, nan, nan], [73.9, nan, 77.61, nan, 73.19, nan, nan]]","[0, -0.23124194249449434, 544.1990305296937]",0-
138,12420,Custom_8,Custom_8,"[[48.4693224029717, nan, 42.216488512102224, nan, 40.38662486938349, nan, nan], [41.845347169168335, nan, 36.31544926748747, nan, 35.615187378154054, nan, nan]]","[0, -2.1493623053900404, 4370.281782873587]",0-
139,12420,Custom_9,Custom_9,"[[59.47, 61.31, 59.29, 61.3, 62.150000000000006, 62.32, 62.08], [50.85498984330256, 52.72661488688758, 50.045882951844455, 55.36862579160613, 54.86631274696669, 53.99286363748017, 53.01929362577067]]","[0, 0.44961322829938355, -844.4729325094779]",0+
140,12420,DIABETE3,RESP046,"[[7.13, 7.39, 8.36, 7.86, 8.23, 10.37, 9.59], [5.21, 5.47, 6.07, 6.51, 6.54, 8.08, 7.12]]","[0, 0.4747397941960617, -947.5959756578825]",0+
141,12420,DRNKANY5,RESP046,"[[69.43, 57.23, 61.33, 58.06, 60.44, 60.66, 61.93], [65.33, 52.84, 56.92, 55.04, 56.85, 56.72, 57.74]]","[-2831.6228357384557, 0.7028429704275534, 2852077.904377408]",-+
142,12420,_HCVU651,RESP046,"[[78.63, 71.88, 74.07, 79.08, 77.7, 78.83, 78.41], [74.32, 67.22, 69.56, 76.22, 73.96, 74.83, 74.39]]","[0, 0.6385822722250188, -1209.5017585706676]",0+
143,12420,_RFHLTH,RESP061,"[[88.01, 84.18, 85.1, 85.79, 84.74, 85.73, 84.98], [85.15, 80.99, 81.71, 83.87, 82.29, 83.06, 82.22]]","[-721.3150810820856, 0.1790245666709888, 726654.4762660747]",-+
144,12420,_RFHYPE5,RESP046,"[[23.74, nan, 26.37, nan, 27.29, nan, 26.49], [20.17, nan, 22.63, nan, 24.27, nan, 22.86]]","[863.8031418255048, -0.2143358153767607, -870284.4066334805]",+-
145,12420,_RFSMOK3,RESP046,"[[14.69, 15.19, 13.94, 11.38, 13.71, 14.6, 12.49], [11.01, 11.68, 10.88, 9.36, 10.91, 11.62, 9.71]]","[0, -0.2888770391909808, 595.7461485639913]",0-
146,12420,_TOTINDA,RESP046,"[[80.33, 80.18, 78.51, 81.05, 78.65, 81.2, 75.17], [76.49, 76.77, 74.55, 78.82, 75.65, 78.14, 71.33]]","[0, -0.5648726431631625, 1216.5347694778336]",0-
147,12580,BLOODCHO,RESP046,"[[86.21, nan, 84.83, nan, 86.22, nan, nan], [84.17, nan, 83.01, nan, 83.71, nan, nan]]","[0, 0.037657060526528216, 10.067355284849356]",0+
148,12580,Custom_8,Custom_8,"[[40.69133511193597, nan, 41.789461275492165, nan, 42.6003247506379, nan, nan], [37.93122638717006, nan, 39.26708174206807, nan, 39.23217306653655, nan, nan]]","[0, 0.4735964730106911, -911.6667114328351]",0+
149,12580,Custom_9,Custom_9,"[[64.24, 63.58, nan, 65.38, 67.77, 63.94, 66.28], [59.17256475127702, 59.183956324147815, nan, 60.062509990606465, 61.51588135705757, 60.218656156708974, 61.832933551204796]]","[0, 0.45235109124516076, -845.5006528047265]",0+
150,12580,DIABETE3,RESP046,"[[10.2, 9.99, 9.46, 10.16, 10.37, 10.93, 10.32], [8.85, 8.87, 8.4, 8.91, 9.0, 9.97, 9.22]]","[0, 0.08931102719088105, -169.65849795699222]",0+
151,12580,DRNKANY5,RESP046,"[[58.37, 58.27, 56.64, 55.08, 55.07, 57.0, 57.6], [55.94, 56.07, 54.5, 52.53, 52.13, 55.16, 55.44]]","[-1226.5279882174607, 0.30443981541236054, 1235415.316395328]",-+
152,12580,_HCVU651,RESP046,"[[86.82, 86.2, 86.34, 91.36, 91.32, 92.49, 92.77], [84.64, 84.12, 84.38, 89.36, 88.87, 91.2, 91.3]]","[0, 1.282325620218471, -2492.9064124803363]",0+
153,12580,_RFHLTH,RESP061,"[[84.28, 83.45, 84.42, 85.43, 85.02, 85.72, 84.71], [82.56, 81.8, 82.87, 83.57, 83.08, 84.5, 83.2]]","[0, 0.22268948600464986, -363.7624354059685]",0+
154,12580,_RFHYPE5,RESP046,"[[32.49, nan, 33.11, nan, 33.98, nan, 33.05], [30.39, nan, 31.29, nan, 31.47, nan, 31.25]]","[428.67048489162624, -0.10638978967218121, -431770.7718242316]",+-
155,12580,_RFSMOK3,RESP046,"[[21.66, 18.53, 18.69, 17.17, 16.14, 15.19, 15.42], [19.46, 16.67, 16.89, 15.09, 13.79, 13.82, 13.79]]","[-609.3973525543983, 0.15104219391280777, 614686.5078174503]",-+
156,12580,_TOTINDA,RESP046,"[[72.16, 76.63, 74.05, 78.13, 76.21, 76.58, 72.98], [69.98, 74.79, 72.21, 76.01, 73.8, 75.09, 70.98]]","[1864.8038103963625, -0.4629281762680161, -1877910.4352585408]",+-
157,12620,BLOODCHO,RESP046,"[[84.33, nan, nan, nan, nan, nan, nan], [80.94, nan, nan, nan, nan, nan, nan]]","[0, 0, 84.33]",00
158,12620,Custom_8,Custom_8,"[[50.49211431281869, nan, nan, nan, nan, nan, nan], [45.52832968452756, nan, nan, nan, nan, nan, nan]]","[0, 0, 50.49211431281869]",00
159,12620,Custom_9,Custom_9,"[[66.34, 66.51, nan, nan, nan, nan, nan], [58.50109701552571, 58.01247094738712, nan, nan, nan, nan, nan]]","[0, 0, 66.42500000000001]",00
160,12620,DIABETE3,RESP046,"[[9.97, 8.22, nan, nan, nan, nan, nan], [8.07, 6.53, nan, nan, nan, nan, nan]]","[0, -1.7500000000000002, 3529.2200000000003]",0-
161,12620,DRNKANY5,RESP046,"[[56.95, 52.73, nan, nan, nan, nan, nan], [53.11, 48.71, nan, nan, nan, nan, nan]]","[0, -4.220000000000006, 8543.370000000012]",0-
162,12620,_HCVU651,RESP046,"[[85.23, 80.86, nan, nan, nan, nan, nan], [81.64, 76.69, nan, nan, nan, nan, nan]]","[0, -4.370000000000005, 8873.30000000001]",0-
163,12620,_RFHLTH,RESP061,"[[81.18, 82.4, nan, nan, nan, nan, nan], [78.2, 79.24, nan, nan, nan, nan, nan]]","[0, 1.2199999999999986, -2372.2399999999975]",0+
164,12620,_RFHYPE5,RESP046,"[[33.5, nan, nan, nan, nan, nan, nan], [30.15, nan, nan, nan, nan, nan, nan]]","[0, 0, 33.5]",00
165,12620,_RFSMOK3,RESP046,"[[24.92, 22.24, nan, nan, nan, nan, nan], [21.25, 18.52, nan, nan, nan, nan, nan]]","[0, -2.680000000000003, 5414.400000000005]",0-
166,12620,_TOTINDA,RESP046,"[[72.98, 75.6, nan, nan, nan, nan, nan], [69.47, 72.17, nan, nan, nan, nan, nan]]","[0, 2.6199999999999912, -5195.839999999982]",0+
167,12700,BLOODCHO,RESP046,"[[89.45, nan, nan, nan, nan, nan, nan], [84.71, nan, nan, nan, nan, nan, nan]]","[0, 0, 89.45]",00
168,12700,Custom_8,Custom_8,"[[40.849636668529904, nan, nan, nan, nan, nan, nan], [34.32050007146094, nan, nan, nan, nan, nan, nan]]","[0, 0, 40.849636668529904]",00
169,12700,Custom_9,Custom_9,"[[57.14, 55.15, nan, nan, nan, nan, nan], [46.51743910349298, 45.62558400740497, nan, nan, nan, nan, nan]]","[0, -1.9900000000000015, 4059.030000000003]",0-
170,12700,DIABETE3,RESP046,"[[9.08, 9.61, nan, nan, nan, nan, nan], [6.04, 6.65, nan, nan, nan, nan, nan]]","[0, 0.5299999999999991, -1056.7499999999982]",0+
171,12700,DRNKANY5,RESP046,"[[67.66, 71.06, nan, nan, nan, nan, nan], [61.76, 65.92, nan, nan, nan, nan, nan]]","[0, 3.4000000000000066, -6769.7400000000125]",0+
172,12700,_HCVU651,RESP046,"[[93.03, 91.83, nan, nan, nan, nan, nan], [88.86, 87.69, nan, nan, nan, nan, nan]]","[0, -1.2000000000000028, 2506.230000000006]",0-
173,12700,_RFHLTH,RESP061,"[[87.11, 88.38, nan, nan, nan, nan, nan], [83.39, 85.03, nan, nan, nan, nan, nan]]","[0, 1.269999999999996, -2466.8599999999924]",0+
174,12700,_RFHYPE5,RESP046,"[[28.85, nan, nan, nan, nan, nan, nan], [24.01, nan, nan, nan, nan, nan, nan]]","[0, 0, 28.85]",00
175,12700,_RFSMOK3,RESP046,"[[14.65, 14.96, nan, nan, nan, nan, nan], [10.08, 11.14, nan, nan, nan, nan, nan]]","[0, 0, 14.805]",00
176,12700,_TOTINDA,RESP046,"[[79.92, 82.73, nan, nan, nan, nan, nan], [74.59, 78.57, nan, nan, nan, nan, nan]]","[0, 2.8100000000000023, -5570.990000000004]",0+
177,12740,BLOODCHO,RESP046,"[[85.53, nan, nan, nan, nan, nan, nan], [80.53, nan, nan, nan, nan, nan, nan]]","[0, 0, 85.53]",00
178,12740,Custom_8,Custom_8,"[[43.306442184028995, nan, nan, nan, nan, nan, nan], [37.064396174284084, nan, nan, nan, nan, nan, nan]]","[0, 0, 43.306442184028995]",00
179,12740,Custom_9,Custom_9,"[[58.16, 59.03999999999999, nan, nan, nan, nan, nan], [47.533241322021084, 48.2607375020366, nan, nan, nan, nan, nan]]","[0, 0, 58.599999999999994]",00
180,12740,DIABETE3,RESP046,"[[8.66, 7.48, nan, nan, nan, nan, nan], [5.82, 4.83, nan, nan, nan, nan, nan]]","[0, -1.18, 2381.6399999999994]",0-
181,12740,DRNKANY5,RESP046,"[[67.3, 65.55, nan, nan, nan, nan, nan], [62.05, 60.06, nan, nan, nan, nan, nan]]","[0, -1.7500000000000002, 3586.55]",0-
182,12740,_HCVU651,RESP046,"[[90.63, 87.9, nan, nan, nan, nan, nan], [86.2, 83.29, nan, nan, nan, nan, nan]]","[0, -2.729999999999989, 5580.659999999977]",0-
183,12740,_RFHLTH,RESP061,"[[87.14, 89.52, nan, nan, nan, nan, nan], [83.59, 86.21, nan, nan, nan, nan, nan]]","[0, 2.3799999999999963, -4699.039999999994]",0+
184,12740,_RFHYPE5,RESP046,"[[31.58, nan, nan, nan, nan, nan, nan], [26.93, nan, nan, nan, nan, nan, nan]]","[0, 0, 31.58]",00
185,12740,_RFSMOK3,RESP046,"[[18.68, 14.27, nan, nan, nan, nan, nan], [14.07, 9.76, nan, nan, nan, nan, nan]]","[0, -4.410000000000001, 8887.190000000002]",0-
186,12740,_TOTINDA,RESP046,"[[78.42, 87.71, nan, nan, nan, nan, nan], [74.05, 84.61, nan, nan, nan, nan, nan]]","[0, 9.289999999999988, -18603.76999999998]",0+
187,12940,BLOODCHO,RESP046,"[[76.47, nan, 75.82, nan, 84.58, nan, nan], [72.67, nan, 70.74, nan, 80.76, nan, nan]]","[0, 2.0333113559561644, -4014.744901411961]",0+
188,12940,Custom_8,Custom_8,"[[48.071139008761605, nan, 56.9111052492746, nan, 44.75053204067155, nan, nan], [42.368230412796414, nan, 49.29349734746911, nan, 38.503009575769084, nan, nan]]","[0, -1.0449760674663013, 2154.671327386631]",0-
189,12940,Custom_9,Custom_9,"[[64.38, 68.73, nan, 69.05000000000001, 66.38, 64.7, 67.5], [56.07046331014779, 59.749309603376815, nan, 60.21894117333601, 55.73048827410383, 53.57585958377008, 58.291520212326034]]","[0, -0.07327447623676465, 214.25467851293504]",0-
190,12940,DIABETE3,RESP046,"[[11.38, 11.81, 12.31, 11.54, 12.44, 11.56, 11.16], [9.05, 9.6, 9.49, 9.31, 9.4, 8.87, 8.67]]","[428.2606891296271, -0.10632950569718985, -431211.4953651565]",+-
191,12940,DRNKANY5,RESP046,"[[54.18, 53.41, 53.88, 54.05, 49.2, 53.77, 53.32], [50.14, 49.22, 48.94, 50.07, 44.16, 48.2, 48.75]]","[0, -0.21490098656977455, 485.8604881885505]",0-
192,12940,_HCVU651,RESP046,"[[77.34, 79.71, 76.7, 79.07, 87.36, 82.75, 86.73], [73.34, 75.5, 71.11, 74.93, 83.62, 77.34, 82.85]]","[0, 1.5731359298093934, -3087.4889882058146]",0+
193,12940,_RFHLTH,RESP061,"[[81.12, 79.97, 80.62, 79.86, 81.63, 79.3, 80.25], [78.3, 76.81, 76.9, 76.67, 78.08, 75.05, 76.9]]","[0, -0.12778410316112446, 337.7105484475612]",0-
194,12940,_RFHYPE5,RESP046,"[[33.15, nan, 40.02, nan, 35.45, nan, 36.57], [29.62, nan, 35.36, nan, 31.12, nan, 32.63]]","[0, 0.10592227886408427, -176.60195546647404]",0+
195,12940,_RFSMOK3,RESP046,"[[20.04, 21.04, 22.42, 22.34, 15.56, 21.04, 21.69], [16.67, 17.55, 17.83, 18.66, 11.76, 16.06, 17.95]]","[0, -0.09524840578831298, 212.5812441705117]",0-
196,12940,_TOTINDA,RESP046,"[[70.68, 72.83, 66.82, 72.44, 69.94, 72.49, 67.68], [66.92, 69.03, 62.02, 69.01, 65.16, 67.51, 63.33]]","[0, -0.10769729124701119, 287.1036216217717]",0-
197,13220,Custom_9,Custom_9,"[[nan, nan, nan, nan, nan, 73.91, nan], [nan, nan, nan, nan, nan, 62.74931453718007, nan]]","[0, 0, 73.91]",00
198,13220,DIABETE3,RESP046,"[[nan, nan, nan, nan, nan, 16.8, nan], [nan, nan, nan, nan, nan, 13.37, nan]]","[0, 0, 16.8]",00
199,13220,DRNKANY5,RESP046,"[[nan, nan, nan, nan, nan, 31.0, nan], [nan, nan, nan, nan, nan, 26.34, nan]]","[0, 0, 31.0]",00
200,13220,_HCVU651,RESP046,"[[nan, nan, nan, nan, nan, 89.23, nan], [nan, nan, nan, nan, nan, 84.6, nan]]","[0, 0, 89.23]",00
201,13220,_RFHLTH,RESP061,"[[nan, nan, nan, nan, nan, 68.28, nan], [nan, nan, nan, nan, nan, 63.77, nan]]","[0, 0, 68.28]",00
202,13220,_RFSMOK3,RESP046,"[[nan, nan, nan, nan, nan, 29.09, nan], [nan, nan, nan, nan, nan, 24.5, nan]]","[0, 0, 29.09]",00
203,13220,_TOTINDA,RESP046,"[[nan, nan, nan, nan, nan, 65.5, nan], [nan, nan, nan, nan, nan, 60.7, nan]]","[0, 0, 65.5]",00
204,13380,Custom_9,Custom_9,"[[nan, 53.73, nan, nan, nan, nan, nan], [nan, 44.16439494856702, nan, nan, nan, nan, nan]]","[0, 0, 53.73]",00
205,13380,DIABETE3,RESP046,"[[nan, 6.74, nan, nan, nan, nan, nan], [nan, 4.88, nan, nan, nan, nan, nan]]","[0, 0, 6.74]",00
206,13380,DRNKANY5,RESP046,"[[nan, 66.89, nan, nan, nan, nan, nan], [nan, 61.72, nan, nan, nan, nan, nan]]","[0, 0, 66.89]",00
207,13380,_HCVU651,RESP046,"[[nan, 77.19, nan, nan, nan, nan, nan], [nan, 70.86, nan, nan, nan, nan, nan]]","[0, 0, 77.19]",00
208,13380,_RFHLTH,RESP061,"[[nan, 87.97, nan, nan, nan, nan, nan], [nan, 85.25, nan, nan, nan, nan, nan]]","[0, 0, 87.97]",00
209,13380,_RFSMOK3,RESP046,"[[nan, 18.39, nan, nan, nan, nan, nan], [nan, 13.22, nan, nan, nan, nan, nan]]","[0, 0, 18.39]",00
210,13380,_TOTINDA,RESP046,"[[nan, 81.78, nan, nan, nan, nan, nan], [nan, 77.37, nan, nan, nan, nan, nan]]","[0, 0, 81.78]",00
211,13620,Custom_9,Custom_9,"[[nan, 67.92, nan, 70.41999999999999, nan, 70.95, nan], [nan, 55.77683319722569, nan, 52.5108152055991, nan, 56.30129698573967, nan]]","[0, 0, 69.76333333333332]",00
212,13620,DIABETE3,RESP046,"[[nan, 13.56, nan, 11.37, nan, 14.7, nan], [nan, 9.7, nan, 8.14, nan, 10.74, nan]]","[0, 0.2939807988705299, -578.649742240898]",0+
213,13620,DRNKANY5,RESP046,"[[nan, 61.72, nan, 49.42, nan, 49.54, nan], [nan, 56.47, nan, 41.66, nan, 43.09, nan]]","[0, -2.745039956093055, 5581.185096010612]",0-
214,13620,_HCVU651,RESP046,"[[nan, 72.35, nan, 80.59, nan, 86.89, nan], [nan, 65.49, nan, 72.75, nan, 80.66, nan]]","[0, 3.6545355474482046, -7280.207747083525]",0+
215,13620,_RFHLTH,RESP061,"[[nan, 79.07, nan, 84.62, nan, 78.81, nan], [nan, 74.31, nan, 80.84, nan, 73.32, nan]]","[0, -0.1521005278923377, 386.4996532965183]",0-
216,13620,_RFSMOK3,RESP046,"[[nan, 19.04, nan, 18.84, nan, 22.53, nan], [nan, 13.85, nan, 13.53, nan, 16.22, nan]]","[0, 0.9297216808287285, -1852.2675821274156]",0+
217,13620,_TOTINDA,RESP046,"[[nan, 71.08, nan, 77.42, nan, 73.55, nan], [nan, 66.0, nan, 72.4, nan, 68.02, nan]]","[0, 0.5504108326947759, -1034.6277581286106]",0+
218,13644,BLOODCHO,RESP046,"[[82.81, nan, nan, nan, nan, nan, nan], [79.58, nan, nan, nan, nan, nan, nan]]","[0, 0, 82.81]",00
219,13644,Custom_8,Custom_8,"[[41.34766332568531, nan, nan, nan, nan, nan, nan], [37.14920589185967, nan, nan, nan, nan, nan, nan]]","[0, 0, 41.34766332568531]",00
220,13644,Custom_9,Custom_9,"[[56.47, nan, nan, nan, nan, nan, nan], [50.26834699455056, nan, nan, nan, nan, nan, nan]]","[0, 0, 56.47]",00
221,13644,DIABETE3,RESP046,"[[6.39, nan, nan, nan, nan, nan, nan], [5.12, nan, nan, nan, nan, nan, nan]]","[0, 0, 6.39]",00
222,13644,DRNKANY5,RESP046,"[[60.91, nan, nan, nan, nan, nan, nan], [57.4, nan, nan, nan, nan, nan, nan]]","[0, 0, 60.91]",00
223,13644,_HCVU651,RESP046,"[[83.95, nan, nan, nan, nan, nan, nan], [80.44, nan, nan, nan, nan, nan, nan]]","[0, 0, 83.95]",00
224,13644,_RFHLTH,RESP061,"[[90.43, nan, nan, nan, nan, nan, nan], [88.22, nan, nan, nan, nan, nan, nan]]","[0, 0, 90.43]",00
225,13644,_RFHYPE5,RESP046,"[[22.64, nan, nan, nan, nan, nan, nan], [20.29, nan, nan, nan, nan, nan, nan]]","[0, 0, 22.64]",00
226,13644,_RFSMOK3,RESP046,"[[11.39, nan, nan, nan, nan, nan, nan], [9.18, nan, nan, nan, nan, nan, nan]]","[0, 0, 11.39]",00
227,13644,_TOTINDA,RESP046,"[[77.25, nan, nan, nan, nan, nan, nan], [74.13, nan, nan, nan, nan, nan, nan]]","[0, 0, 77.25]",00
228,13740,BLOODCHO,RESP046,"[[77.81, nan, 80.01, nan, 83.54, nan, nan], [73.87, nan, 76.8, nan, 79.82, nan, nan]]","[0, 1.4275305504330693, -2793.117167946032]",0+
229,13740,Custom_8,Custom_8,"[[44.48014394036756, nan, 42.944631921009865, nan, nan, nan, nan], [38.77334052731324, nan, 37.633056934278095, nan, nan, nan, nan]]","[0, -0.7677560096788487, 1588.4374794045323]",0-
230,13740,Custom_9,Custom_9,"[[62.18, 61.730000000000004, 64.19999999999999, 66.75, 63.36, 67.72, 65.15], [53.92930305974095, 54.096887921692755, 56.303443788587316, 57.299005343351425, 53.21510966052368, 57.55061457117492, 55.70220131459185]]","[0, 0.689930990680236, -1325.0166685514998]",0+
231,13740,DIABETE3,RESP046,"[[9.93, 8.13, 8.06, 10.05, 7.81, 10.27, 7.15], [7.68, 6.19, 6.1, 7.46, 5.65, 7.64, 4.68]]","[0, -0.16744011748578114, 346.18466251405493]",0-
232,13740,DRNKANY5,RESP046,"[[58.37, 60.33, 58.09, 58.52, 56.66, 57.48, 60.32], [54.2, 56.55, 54.19, 54.23, 51.92, 52.64, 55.81]]","[-807.3233128423266, 0.20041870471747938, 813069.2310373653]",-+
233,13740,_HCVU651,RESP046,"[[80.85, 79.98, 80.98, 82.92, 86.63, 89.12, 88.34], [76.85, 76.39, 77.35, 78.76, 82.38, 85.34, 84.83]]","[0, 1.6449023783324623, -3228.65123254449]",0+
234,13740,_RFHLTH,RESP061,"[[82.52, 84.57, 82.65, 82.48, 84.95, 83.66, 85.66], [79.38, 81.87, 79.75, 79.19, 81.72, 80.17, 82.62]]","[0, 0.3629314612859503, -647.247939014087]",0+
235,13740,_RFHYPE5,RESP046,"[[31.68, nan, 29.43, nan, 28.93, nan, 24.66], [28.05, nan, 26.0, nan, 24.99, nan, 21.01]]","[0, -1.0702388923066413, 2184.200045930227]",0-
236,13740,_RFSMOK3,RESP046,"[[22.23, 19.97, 18.96, 24.6, 17.09, 17.32, 17.38], [18.74, 16.79, 15.92, 20.41, 13.23, 13.42, 13.79]]","[0, -0.8447185234119403, 1721.2121033905803]",0-
237,13740,_TOTINDA,RESP046,"[[73.95, 78.64, 74.65, 78.16, 79.91, 77.62, 75.29], [70.21, 75.54, 71.06, 74.42, 76.15, 73.6, 71.37]]","[1494.3705536783602, -0.37092083486244776, -1505056.3923725672]",+-
238,13780,Custom_9,Custom_9,"[[nan, nan, nan, nan, nan, 59.709999999999994, nan], [nan, nan, nan, nan, nan, 48.80740856493283, nan]]","[0, 0, 59.709999999999994]",00
239,13780,DIABETE3,RESP046,"[[nan, nan, nan, nan, nan, 10.48, nan], [nan, nan, nan, nan, nan, 8.11, nan]]","[0, 0, 10.48]",00
240,13780,DRNKANY5,RESP046,"[[nan, nan, nan, nan, nan, 55.08, nan], [nan, nan, nan, nan, nan, 49.71, nan]]","[0, 0, 55.08]",00
241,13780,_HCVU651,RESP046,"[[nan, nan, nan, nan, nan, 93.72, nan], [nan, nan, nan, nan, nan, 90.41, nan]]","[0, 0, 93.72]",00
242,13780,_RFHLTH,RESP061,"[[nan, nan, nan, nan, nan, 80.76, nan], [nan, nan, nan, nan, nan, 77.21, nan]]","[0, 0, 80.76]",00
243,13780,_RFSMOK3,RESP046,"[[nan, nan, nan, nan, nan, 23.32, nan], [nan, nan, nan, nan, nan, 18.66, nan]]","[0, 0, 23.32]",00
244,13780,_TOTINDA,RESP046,"[[nan, nan, nan, nan, nan, 73.99, nan], [nan, nan, nan, nan, nan, 68.93, nan]]","[0, 0, 73.99]",00
245,13820,BLOODCHO,RESP046,"[[85.27, nan, 82.97, nan, 82.34, nan, nan], [82.66, nan, 79.97, nan, 78.99, nan, nan]]","[0, -0.6970976384492887, 1486.7730180696217]",0-
246,13820,Custom_8,Custom_8,"[[50.686056057229976, nan, 51.151018440400144, nan, 49.87855234393976, nan, nan], [46.0557933917941, nan, 46.37886583660321, nan, 45.091463457081986, nan, nan]]","[0, -0.20678594749679324, 466.83734295527887]",0-
247,13820,Custom_9,Custom_9,"[[64.77, 67.65, 67.32, 65.05, 68.07, 68.07, 68.15], [57.323356460793896, 60.99543765526238, 59.890403779477644, 58.153595139494776, 60.23798237999938, 60.163768280653535, 60.32477795842189]]","[0, 0.4425706711922414, -824.3206715011409]",0+
248,13820,DIABETE3,RESP046,"[[10.37, 11.25, 12.2, 12.57, 12.44, 12.58, 13.88], [8.39, 9.58, 10.22, 10.63, 10.4, 10.37, 11.72]]","[0, 0.47621585754660684, -946.9312346745453]",0+
249,13820,DRNKANY5,RESP046,"[[44.86, 42.39, 44.24, 44.18, 43.9, 42.41, 46.2], [41.29, 39.27, 40.67, 40.89, 40.25, 38.88, 42.59]]","[-705.7506258936272, 0.1752394805729551, 710619.4470966158]",-+
250,13820,_HCVU651,RESP046,"[[81.68, 77.37, 81.37, 84.04, 84.22, 85.68, 84.74], [78.78, 73.96, 77.67, 80.92, 80.4, 82.66, 81.66]]","[0, 1.1104454921118172, -2153.81583493567]",0+
251,13820,_RFHLTH,RESP061,"[[78.82, 78.27, 79.5, 79.8, 80.88, 78.21, 80.29], [76.04, 75.8, 76.87, 77.31, 78.27, 75.31, 77.6]]","[0, 0.17469714746173134, -272.4850122264026]",0+
252,13820,_RFHYPE5,RESP046,"[[38.75, nan, 37.99, nan, 38.06, nan, 41.05], [35.5, nan, 34.8, nan, 34.75, nan, 37.7]]","[-951.1073371966406, 0.2362107232010408, 957450.96369142]",-+
253,13820,_RFSMOK3,RESP046,"[[20.67, 21.46, 21.95, 18.11, 20.16, 20.15, 19.7], [17.93, 18.74, 18.79, 15.42, 16.97, 17.13, 16.7]]","[0, -0.268891737633293, 561.9468867138469]",0-
254,13820,_TOTINDA,RESP046,"[[68.53, 75.38, 67.74, 74.17, 67.96, 69.8, 69.85], [65.34, 72.69, 64.33, 71.35, 64.43, 66.57, 66.58]]","[0, -0.1468100370028915, 365.7183608273167]",0-
255,13900,BLOODCHO,RESP046,"[[79.34, nan, 80.89, nan, 78.16, nan, nan], [75.36, nan, 77.42, nan, 73.69, nan, nan]]","[0, -0.3264286722834017, 736.3947240440631]",0-
256,13900,Custom_8,Custom_8,"[[52.59642046886815, nan, 45.16009395475337, nan, 45.66274309109519, nan, nan], [46.79419752387053, nan, 40.05571775446129, nan, 39.44542778659213, nan, nan]]","[0, -1.6970282997933548, 3464.1925425564427]",0-
257,13900,Custom_9,Custom_9,"[[63.62, 66.48, 66.58, 69.8, 67.56, nan, 68.62], [55.28938177564233, 56.57058528469012, 58.34823226761104, 60.11741253589724, 57.77884976089213, nan, 60.51506323281915]]","[1013.6603933092508, -0.25147975244527454, -1021392.4802509318]",+-
258,13900,DIABETE3,RESP046,"[[6.57, 9.47, 7.93, 7.36, 9.38, 8.32, 9.2], [4.94, 7.14, 6.11, 5.34, 7.13, 6.58, 7.32]]","[0, 0.17899496551551783, -351.99372861922944]",0+
259,13900,DRNKANY5,RESP046,"[[64.07, 63.89, 63.12, 59.6, 59.24, 67.8, 63.04], [60.01, 59.46, 59.24, 55.09, 54.63, 64.08, 59.26]]","[-1674.3818749113104, 0.41567645502106726, 1686201.0072064626]",-+
260,13900,_HCVU651,RESP046,"[[85.54, 88.06, 88.34, 89.15, 89.25, 89.99, 92.97], [81.78, 83.87, 85.26, 85.23, 84.94, 87.03, 90.48]]","[0, 0.8877534446123589, -1698.966048513021]",0+
261,13900,_RFHLTH,RESP061,"[[86.34, 86.11, 85.32, 86.04, 87.45, 86.56, 86.22], [83.67, 83.15, 82.48, 82.88, 84.71, 84.03, 83.69]]","[0, 0.10416142888962149, -123.50538994760998]",0+
262,13900,_RFHYPE5,RESP046,"[[29.47, nan, 30.3, nan, 30.93, nan, 29.75], [26.1, nan, 26.97, nan, 27.03, nan, 26.52]]","[522.8222700055026, -0.12977768455420827, -526529.5448587562]",+-
