,Locationabbr,QuestionID,RESPONSEID,Confidence_limit_High_2011,Confidence_limit_High_2012,Confidence_limit_High_2013,Confidence_limit_High_2014,Confidence_limit_High_2015,Confidence_limit_High_2016,Confidence_limit_High_2017,Confidence_limit_Low_2011,Confidence_limit_Low_2012,Confidence_limit_Low_2013,Confidence_limit_Low_2014,Confidence_limit_Low_2015,Confidence_limit_Low_2016,Confidence_limit_Low_2017,Data_value_2011,Data_value_2012,Data_value_2013,Data_value_2014,Data_value_2015,Data_value_2016,Data_value_2017,Sample_Size_2011,Sample_Size_2012,Sample_Size_2013,Sample_Size_2014,Sample_Size_2015,Sample_Size_2016,Sample_Size_2017,mean_and_cl,anova_p,param_list,trend_class
664,20100,_HCVU651,RESP046,87.76,90.7,,,,,,78.94,83.96,,,,,,83.35,87.33,,,,,,838.0,835.0,,,,,,"[[83.35, 87.33, nan, nan, nan, nan, nan], [78.94, 83.96, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 3.980000000000002, -7920.430000000003]",0+
665,20100,_RFHLTH,RESP061,86.54,84.84,,,,,,81.48,79.28,,,,,,84.01,82.06,,,,,,1149.0,1157.0,,,,,,"[[84.01, 82.06, nan, nan, nan, nan, nan], [81.48, 79.28, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -1.9500000000000035, 4005.4600000000073]",0-
666,20100,_RFHYPE5,RESP046,43.13,,,,,,,35.21,,,,,,,39.17,,,,,,,628.0,,,,,,,"[[39.17, nan, nan, nan, nan, nan, nan], [35.21, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 39.17]",00
667,20100,_RFSMOK3,RESP046,29.16,24.35,,,,,,20.96,17.85,,,,,,25.06,21.1,,,,,,276.0,260.0,,,,,,"[[25.06, 21.1, nan, nan, nan, nan, nan], [20.96, 17.85, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -3.9599999999999973, 7988.619999999994]",0-
668,20100,_TOTINDA,RESP046,71.99,76.87,,,,,,63.83,70.29,,,,,,67.91,73.58,,,,,,972.0,1045.0,,,,,,"[[67.91, 73.58, nan, nan, nan, nan, nan], [63.83, 70.29, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 5.6700000000000035, -11334.460000000006]",0+
669,20260,BLOODCHO,RESP046,83.78,,90.49,,81.96,,,72.88,,80.73,,73.34,,,78.33,,85.61,,77.65,,,573.0,,617.0,,818.0,,,"[[78.33, nan, 85.61, nan, 77.65, nan, nan], [72.88, nan, 80.73, nan, 73.34, nan, nan]]",1.1102230246251565e-16,"[0, 0.13074608964537013, -182.59194169966747]",0+
670,20260,Custom_8,Custom_8,56.86491049486252,,50.78936874061537,,47.98459509856795,,,41.53927691736778,,34.948278730474456,,36.084947721779756,,,49.20209370611515,,42.868823735544915,,42.03477141017385,,,217.0,,235.0,,315.0,,,"[[49.20209370611515, nan, 42.868823735544915, nan, 42.03477141017385, nan, nan], [41.53927691736778, nan, 34.948278730474456, nan, 36.084947721779756, nan, nan]]",1.1102230246251565e-16,"[0, -1.933270707919588, 3936.1505868337626]",0-
671,20260,Custom_9,Custom_9,75.12357010996658,79.23890517979447,74.85928859731327,74.66254219848052,71.53572498494795,75.75531407894954,,54.61642989003343,54.76109482020553,50.26071140268674,57.037457801519466,53.22427501505206,58.00468592105045,,64.87,67.0,62.56,65.85,62.38,66.88,,415.0,308.0,416.0,583.0,583.0,581.0,,"[[64.87, 67.0, 62.56, 65.85, 62.38, 66.88, nan], [54.61642989003343, 54.76109482020553, 50.26071140268674, 57.037457801519466, 53.22427501505206, 58.00468592105045, nan]]",4.30910862547762e-12,"[0, -0.11054185554175135, 287.4043074723246]",0-
672,20260,DIABETE3,RESP046,10.33,15.42,12.52,11.28,10.28,11.25,9.77,5.03,8.88,5.98,7.04,6.48,7.17,5.85,7.68,12.15,9.25,9.16,8.38,9.21,7.81,63.0,68.0,82.0,115.0,118.0,109.0,115.0,"[[7.68, 12.15, 9.25, 9.16, 8.38, 9.21, 7.81], [5.03, 8.88, 5.98, 7.04, 6.48, 7.17, 5.85]]",1.1102230246251565e-16,"[0, -0.2758711140716646, 564.9117157234491]",0-
673,20260,DRNKANY5,RESP046,66.17,61.09,64.14,61.53,65.46,63.04,67.97,55.67,49.77,51.28,53.11,56.64,54.84,59.73,60.92,55.43,57.71,57.32,61.05,58.94,63.85,373.0,279.0,399.0,512.0,553.0,530.0,598.0,"[[60.92, 55.43, 57.71, 57.32, 61.05, 58.94, 63.85], [55.67, 49.77, 51.28, 53.11, 56.64, 54.84, 59.73]]",1.1102230246251565e-16,"[-1890.2005828101583, 0.46944566446742864, 1902757.7726519848]",-+
674,20260,_HCVU651,RESP046,90.03,91.33,93.92,92.4,97.41,97.09,92.56,78.15,80.95,83.5,85.86,93.53,92.19,84.92,84.09,86.14,88.71,89.13,95.47,94.64,88.74,431.0,311.0,435.0,582.0,600.0,570.0,640.0,"[[84.09, 86.14, 88.71, 89.13, 95.47, 94.64, 88.74], [78.15, 80.95, 83.5, 85.86, 93.53, 92.19, 84.92]]",1.1102230246251565e-16,"[1581.787412946712, -0.39243655831325586, -1593829.8714866817]",+-
675,20260,_RFHLTH,RESP061,89.83,88.74,89.82,87.26,85.35,89.17,89.77,82.49,81.1,81.78,81.1,78.73,83.73,83.49,86.16,84.92,85.8,84.18,82.04,86.45,86.63,581.0,419.0,599.0,790.0,776.0,799.0,914.0,"[[86.16, 84.92, 85.8, 84.18, 82.04, 86.45, 86.63], [82.49, 81.1, 81.78, 81.1, 78.73, 83.73, 83.49]]",1.1102230246251565e-16,"[-1020.0817164040528, 0.253243714022675, 1027322.596850067]",-+
676,20260,_RFHYPE5,RESP046,37.28,,30.94,,32.36,,33.34,27.76,,20.56,,24.44,,25.94,32.52,,25.75,,28.4,,29.64,249.0,,221.0,,338.0,,379.0,"[[32.52, nan, 25.75, nan, 28.4, nan, 29.64], [27.76, nan, 20.56, nan, 24.44, nan, 25.94]]",1.1102230246251565e-16,"[-2306.2446605337004, 0.5724853446879451, 2322690.061464378]",-+
677,20260,_RFSMOK3,RESP046,26.35,29.27,33.16,27.76,24.51,21.39,25.62,17.37,18.25,21.76,20.12,16.75,14.89,17.46,21.86,23.76,27.46,23.94,20.63,18.14,21.54,133.0,99.0,142.0,183.0,168.0,154.0,194.0,"[[21.86, 23.76, 27.46, 23.94, 20.63, 18.14, 21.54], [17.37, 18.25, 21.76, 20.12, 16.75, 14.89, 17.46]]",1.1102230246251565e-16,"[1576.7350059666542, -0.39159646093417794, -1587127.743193045]",+-
678,20260,_TOTINDA,RESP046,83.6,88.3,81.45,83.44,82.99,84.52,79.06,74.42,79.84,70.79,76.78,76.49,78.32,70.72,79.01,84.07,76.12,80.11,79.74,81.42,74.89,522.0,422.0,513.0,750.0,694.0,754.0,748.0,"[[79.01, 84.07, 76.12, 80.11, 79.74, 81.42, 74.89], [74.42, 79.84, 70.79, 76.78, 76.49, 78.32, 70.72]]",1.1102230246251565e-16,"[0, -0.5609969004564378, 1208.464424315855]",0-
679,20500,BLOODCHO,RESP046,86.68,,86.16,,,,,76.44,,76.32,,,,,81.56,,81.24,,,,,878.0,,546.0,,,,,"[[81.56, nan, 81.24, nan, nan, nan, nan], [76.44, nan, 76.32, nan, nan, nan, nan]]",0.1799914230070352,"[0, 0, 81.4]",00
680,20500,Custom_8,Custom_8,48.635705255005746,,48.42464153478484,,,,,34.73849778570049,,34.98254704227081,,,,,41.68710152035312,,41.703594288527825,,,,,347.0,,212.0,,,,,"[[41.68710152035312, nan, 41.703594288527825, nan, nan, nan, nan], [34.73849778570049, nan, 34.98254704227081, nan, nan, nan, nan]]",0.9623000204562997,"[0, 0, 41.69534790444047]",00
681,20500,Custom_9,Custom_9,67.09823759916482,69.61,71.78615933945674,,,,,45.48176240083519,51.93000000000001,50.67384066054324,,,,,56.29,60.77,61.23,,,,,514.0,457.0,361.0,,,,,"[[56.29, 60.77, 61.23, nan, nan, nan, nan], [45.48176240083519, 51.93000000000001, 50.67384066054324, nan, nan, nan, nan]]",3.991795782809504e-11,"[0, 2.4821007362737, -4934.7138229471]",0+
682,20500,DIABETE3,RESP046,9.86,10.09,10.3,,,,,5.46,6.09,5.56,,,,,7.66,8.09,7.93,,,,,114.0,83.0,67.0,,,,,"[[7.66, 8.09, 7.93, nan, nan, nan, nan], [5.46, 6.09, 5.56, nan, nan, nan, nan]]",2.790119246753875e-10,"[0, 0.12891155458153133, -251.49309870631964]",0+
683,20500,DRNKANY5,RESP046,62.63,60.04,60.11,,,,,51.15,51.42,49.41,,,,,56.89,55.73,54.76,,,,,528.0,412.0,300.0,,,,,"[[56.89, 55.73, 54.76, nan, nan, nan, nan], [51.15, 51.42, 49.41, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -1.0665526407802304, 2201.7068105821154]",0-
684,20500,_HCVU651,RESP046,83.42,77.35,79.86,,,,,70.96,68.17,69.0,,,,,77.19,72.76,74.43,,,,,574.0,456.0,328.0,,,,,"[[77.19, 72.76, 74.43, nan, nan, nan, nan], [70.96, 68.17, 69.0, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -1.4796256274730586, 3052.08732302682]",0-
685,20500,_RFHLTH,RESP061,88.09,87.79,87.75,,,,,79.67,81.37,80.15,,,,,83.88,84.58,83.95,,,,,814.0,667.0,516.0,,,,,"[[83.88, 84.58, 83.95, nan, nan, nan, nan], [79.67, 81.37, 80.15, nan, nan, nan, nan]]",2.785102737323797e-07,"[0, 0.051605637298854215, -19.752908531752468]",0+
686,20500,_RFHYPE5,RESP046,32.02,,33.8,,,,,22.96,,24.86,,,,,27.49,,29.33,,,,,347.0,,240.0,,,,,"[[27.49, nan, 29.33, nan, nan, nan, nan], [22.96, nan, 24.86, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 0.9199999999999999, -1822.6299999999999]",0+
687,20500,_RFSMOK3,RESP046,23.01,21.38,18.56,,,,,13.21,14.36,10.64,,,,,18.11,17.87,14.6,,,,,114.0,115.0,73.0,,,,,"[[18.11, 17.87, 14.6, nan, nan, nan, nan], [13.21, 14.36, 10.64, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -1.6770831626143383, 3391.0176602847478]",0-
688,20500,_TOTINDA,RESP046,87.61,81.3,82.27,,,,,80.43,73.78,73.25,,,,,84.02,77.54,77.76,,,,,764.0,628.0,472.0,,,,,"[[84.02, 77.54, 77.76, nan, nan, nan, nan], [80.43, 73.78, 73.25, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -2.8975540254732275, 5909.73223101129]",0-
689,20524,Custom_9,Custom_9,,,,,,69.4091236146209,,,,,,,50.8108763853791,,,,,,,60.11,,,,,,,627.0,,"[[nan, nan, nan, nan, nan, 60.11, nan], [nan, nan, nan, nan, nan, 50.8108763853791, nan]]",1.0,"[0, 0, 60.11]",00
690,20524,DIABETE3,RESP046,,,,,,12.15,,,,,,,6.89,,,,,,,9.52,,,,,,,109.0,,"[[nan, nan, nan, nan, nan, 9.52, nan], [nan, nan, nan, nan, nan, 6.89, nan]]",1.0,"[0, 0, 9.52]",00
691,20524,DRNKANY5,RESP046,,,,,,61.93,,,,,,,52.57,,,,,,,57.25,,,,,,,641.0,,"[[nan, nan, nan, nan, nan, 57.25, nan], [nan, nan, nan, nan, nan, 52.57, nan]]",1.0,"[0, 0, 57.25]",00
692,20524,_HCVU651,RESP046,,,,,,94.62,,,,,,,88.26,,,,,,,91.44,,,,,,,687.0,,"[[nan, nan, nan, nan, nan, 91.44, nan], [nan, nan, nan, nan, nan, 88.26, nan]]",1.0,"[0, 0, 91.44]",00
693,20524,_RFHLTH,RESP061,,,,,,88.09,,,,,,,81.35,,,,,,,84.72,,,,,,,936.0,,"[[nan, nan, nan, nan, nan, 84.72, nan], [nan, nan, nan, nan, nan, 81.35, nan]]",1.0,"[0, 0, 84.72]",00
694,20524,_RFSMOK3,RESP046,,,,,,19.13,,,,,,,12.31,,,,,,,15.72,,,,,,,151.0,,"[[nan, nan, nan, nan, nan, 15.72, nan], [nan, nan, nan, nan, nan, 12.31, nan]]",1.0,"[0, 0, 15.72]",00
695,20524,_TOTINDA,RESP046,,,,,,79.3,,,,,,,70.8,,,,,,,75.05,,,,,,,858.0,,"[[nan, nan, nan, nan, nan, 75.05, nan], [nan, nan, nan, nan, nan, 70.8, nan]]",1.0,"[0, 0, 75.05]",00
696,20764,BLOODCHO,RESP046,88.41,,,,,,,84.01,,,,,,,86.21,,,,,,,2607.0,,,,,,,"[[86.21, nan, nan, nan, nan, nan, nan], [84.01, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 86.21]",00
697,20764,Custom_8,Custom_8,45.07281926926178,,,,,,,38.954555745237705,,,,,,,42.01368750724974,,,,,,,1081.0,,,,,,,"[[42.01368750724974, nan, nan, nan, nan, nan, nan], [38.954555745237705, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 42.01368750724974]",00
698,20764,Custom_9,Custom_9,64.59211902791144,,,,,,,54.20788097208856,,,,,,,59.4,,,,,,,1603.0,,,,,,,"[[59.4, nan, nan, nan, nan, nan, nan], [54.20788097208856, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 59.4]",00
699,20764,DIABETE3,RESP046,9.89,,,,,,,7.43,,,,,,,8.66,,,,,,,319.0,,,,,,,"[[8.66, nan, nan, nan, nan, nan, nan], [7.43, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 8.66]",00
700,20764,DRNKANY5,RESP046,65.7,,,,,,,60.4,,,,,,,63.05,,,,,,,1647.0,,,,,,,"[[63.05, nan, nan, nan, nan, nan, nan], [60.4, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 63.05]",00
701,20764,_HCVU651,RESP046,88.69,,,,,,,84.27,,,,,,,86.48,,,,,,,1751.0,,,,,,,"[[86.48, nan, nan, nan, nan, nan, nan], [84.27, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 86.48]",00
702,20764,_RFHLTH,RESP061,87.93,,,,,,,84.63,,,,,,,86.28,,,,,,,2462.0,,,,,,,"[[86.28, nan, nan, nan, nan, nan, nan], [84.63, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 86.28]",00
703,20764,_RFHYPE5,RESP046,34.2,,,,,,,29.58,,,,,,,31.89,,,,,,,1064.0,,,,,,,"[[31.89, nan, nan, nan, nan, nan, nan], [29.58, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 31.89]",00
704,20764,_RFSMOK3,RESP046,16.61,,,,,,,12.73,,,,,,,14.67,,,,,,,353.0,,,,,,,"[[14.67, nan, nan, nan, nan, nan, nan], [12.73, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 14.67]",00
705,20764,_TOTINDA,RESP046,75.86,,,,,,,71.16,,,,,,,73.51,,,,,,,1973.0,,,,,,,"[[73.51, nan, nan, nan, nan, nan, nan], [71.16, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 73.51]",00
706,21340,BLOODCHO,RESP046,,,77.3,,77.23,,,,,67.7,,67.71,,,,,72.5,,72.47,,,,,610.0,,611.0,,,"[[nan, nan, 72.5, nan, 72.47, nan, nan], [nan, nan, 67.7, nan, 67.71, nan, nan]]",0.8734956743964992,"[0, 0, 72.485]",00
707,21340,Custom_8,Custom_8,,,54.66460577325847,,52.295189135638935,,,,,39.625049399155316,,38.03184273961979,,,,,47.144827586206894,,45.16351593762936,,,,,247.0,,249.0,,,"[[nan, nan, 47.144827586206894, nan, 45.16351593762936, nan, nan], [nan, nan, 39.625049399155316, nan, 38.03184273961979, nan, nan]]",8.970336519142919e-07,"[0, -0.9906558242887652, 2041.335001879491]",0-
708,21340,Custom_9,Custom_9,,79.67831487372796,76.89017475579905,82.77041485859519,77.45965602600609,81.5319344467264,81.09327366836871,,52.44168512627205,56.289825244200955,59.629585141404824,57.400343973993934,56.14806555327361,55.766726331631304,,66.06,66.59,71.2,67.43,68.84,68.43,,388.0,479.0,456.0,494.0,336.0,336.0,"[[nan, 66.06, 66.59, 71.2, 67.43, 68.84, 68.43], [nan, 52.44168512627205, 56.289825244200955, 59.629585141404824, 57.400343973993934, 56.14806555327361, 55.766726331631304]]",3.6357791765251335e-05,"[1384.5378250532924, -0.34353921401503523, -1394927.8690841328]",+-
709,21340,DIABETE3,RESP046,,18.0,14.8,18.77,14.99,19.42,18.17,,10.28,9.58,12.57,10.05,11.54,11.03,,14.14,12.19,15.67,12.52,15.48,14.6,,119.0,129.0,165.0,143.0,107.0,96.0,"[[nan, 14.14, 12.19, 15.67, 12.52, 15.48, 14.6], [nan, 10.28, 9.58, 12.57, 10.05, 11.54, 11.03]]",1.1102230246251565e-16,"[0, 0.22898911871906566, -446.9021743484589]",0+
710,21340,DRNKANY5,RESP046,,50.3,53.1,57.94,51.64,56.68,53.04,,37.6,43.06,47.24,41.84,45.16,41.32,,43.95,48.08,52.59,46.74,50.92,47.18,,239.0,288.0,281.0,292.0,245.0,214.0,"[[nan, 43.95, 48.08, 52.59, 46.74, 50.92, 47.18], [nan, 37.6, 43.06, 47.24, 41.84, 45.16, 41.32]]",1.1102230246251565e-16,"[3172.678980321876, -0.7873142266931772, -3196224.4867465533]",+-
711,21340,_HCVU651,RESP046,,59.43,65.94,70.41,68.61,72.56,71.71,,44.69,54.96,59.13,57.83,60.06,59.29,,52.06,60.45,64.77,63.22,66.31,65.5,,265.0,304.0,289.0,343.0,261.0,257.0,"[[nan, 52.06, 60.45, 64.77, 63.22, 66.31, 65.5], [nan, 44.69, 54.96, 59.13, 57.83, 60.06, 59.29]]",1.1102230246251565e-16,"[3842.6444617133416, -0.9531341037379589, -3872923.879735426]",+-
712,21340,_RFHLTH,RESP061,,81.14,83.43,78.94,80.61,76.06,79.24,,72.0,76.33,70.24,73.55,65.98,69.68,,76.57,79.88,74.59,77.08,71.02,74.46,,423.0,547.0,480.0,532.0,372.0,382.0,"[[nan, 76.57, 79.88, 74.59, 77.08, 71.02, 74.46], [nan, 72.0, 76.33, 70.24, 73.55, 65.98, 69.68]]",1.1102230246251565e-16,"[0, -0.9362259285975704, 1961.1911936174838]",0-
713,21340,_RFHYPE5,RESP046,,,30.75,,31.52,,31.58,,,22.95,,24.0,,22.26,,,26.85,,27.76,,26.92,,,290.0,,311.0,,191.0,"[[nan, nan, 26.85, nan, 27.76, nan, 26.92], [nan, nan, 22.95, nan, 24.0, nan, 22.26]]",3.8230529852967265e-12,"[0, -0.004330554278357143, 35.858886077438136]",0-
714,21340,_RFSMOK3,RESP046,,19.66,17.67,17.38,17.02,20.92,14.3,,10.52,10.53,9.42,9.96,12.14,7.4,,15.09,14.1,13.4,13.49,16.53,10.85,,91.0,83.0,80.0,86.0,67.0,53.0,"[[nan, 15.09, 14.1, 13.4, 13.49, 16.53, 10.85], [nan, 10.52, 10.53, 9.42, 9.96, 12.14, 7.4]]",1.1102230246251565e-16,"[0, -0.2655758589042314, 549.1704730769021]",0-
715,21340,_TOTINDA,RESP046,,73.9,73.5,74.78,71.44,76.85,79.74,,62.14,64.28,65.34,61.6,66.89,69.16,,68.02,68.89,70.06,66.52,71.87,74.45,,420.0,484.0,504.0,461.0,386.0,353.0,"[[nan, 68.02, 68.89, 70.06, 66.52, 71.87, 74.45], [nan, 62.14, 64.28, 65.34, 61.6, 66.89, 69.16]]",1.1102230246251565e-16,"[-1798.9379569891732, 0.44677724554150394, 1810913.1067698654]",-+
716,21660,BLOODCHO,RESP046,87.1,,,,,,,77.38,,,,,,,82.24,,,,,,,580.0,,,,,,,"[[82.24, nan, nan, nan, nan, nan, nan], [77.38, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 82.24]",00
717,21660,Custom_8,Custom_8,54.202724930737396,,,,,,,40.39844238443769,,,,,,,47.300583657587545,,,,,,,259.0,,,,,,,"[[47.300583657587545, nan, nan, nan, nan, nan, nan], [40.39844238443769, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 47.300583657587545]",00
718,21660,Custom_9,Custom_9,71.56386694454442,72.43010330534413,,,,,,48.596133055455574,48.229896694655864,,,,,,60.08,60.33,,,,,,385.0,312.0,,,,,,"[[60.08, 60.33, nan, nan, nan, nan, nan], [48.596133055455574, 48.229896694655864, nan, nan, nan, nan, nan]]",0.8113150971903127,"[0, 0, 60.205]",00
719,21660,DIABETE3,RESP046,10.4,11.4,,,,,,5.78,6.0,,,,,,8.09,8.7,,,,,,70.0,61.0,,,,,,"[[8.09, 8.7, nan, nan, nan, nan, nan], [5.78, 6.0, nan, nan, nan, nan, nan]]",4.32542890393961e-13,"[0, 0.6099999999999997, -1218.6199999999994]",0+
720,21660,DRNKANY5,RESP046,68.68,63.97,,,,,,58.56,52.71,,,,,,63.62,58.34,,,,,,366.0,303.0,,,,,,"[[63.62, 58.34, nan, nan, nan, nan, nan], [58.56, 52.71, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -5.279999999999991, 10681.699999999983]",0-
721,21660,_HCVU651,RESP046,83.88,80.96,,,,,,71.92,68.54,,,,,,77.9,74.75,,,,,,349.0,273.0,,,,,,"[[77.9, 74.75, nan, nan, nan, nan, nan], [71.92, 68.54, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -3.150000000000006, 6412.550000000012]",0-
722,21660,_RFHLTH,RESP061,86.57,88.14,,,,,,77.09,80.8,,,,,,81.83,84.47,,,,,,534.0,430.0,,,,,,"[[81.83, 84.47, nan, nan, nan, nan, nan], [77.09, 80.8, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 2.64, -5227.210000000001]",0+
723,21660,_RFHYPE5,RESP046,35.57,,,,,,,26.47,,,,,,,31.02,,,,,,,249.0,,,,,,,"[[31.02, nan, nan, nan, nan, nan, nan], [26.47, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 31.02]",00
724,21660,_RFSMOK3,RESP046,24.76,21.67,,,,,,15.2,12.53,,,,,,19.98,17.1,,,,,,104.0,72.0,,,,,,"[[19.98, 17.1, nan, nan, nan, nan, nan], [15.2, 12.53, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -2.879999999999999, 5811.659999999999]",0-
725,21660,_TOTINDA,RESP046,85.61,89.77,,,,,,75.69,81.53,,,,,,80.65,85.65,,,,,,509.0,451.0,,,,,,"[[80.65, 85.65, nan, nan, nan, nan, nan], [75.69, 81.53, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 5.000000000000001, -9974.350000000002]",0+
726,21780,BLOODCHO,RESP046,87.06,,87.04,,,,,76.08,,76.18,,,,,81.57,,81.61,,,,,491.0,,517.0,,,,,"[[81.57, nan, 81.61, nan, nan, nan, nan], [76.08, nan, 76.18, nan, nan, nan, nan]]",0.8877401770777175,"[0, 0, 81.59]",00
727,21780,Custom_8,Custom_8,58.83180397649335,,59.37231840775297,,,,,42.872253887917594,,43.85032587603578,,,,,50.85202893220547,,51.61132214189438,,,,,234.0,,235.0,,,,,"[[50.85202893220547, nan, 51.61132214189438, nan, nan, nan, nan], [42.872253887917594, nan, 43.85032587603578, nan, nan, nan, nan]]",0.09701232011105232,"[0, 0, 51.231675537049924]",00
728,21780,Custom_9,Custom_9,81.51393414003702,,83.00577939314785,82.05037894983066,,,75.68017821624946,56.06606585996296,,58.274220606852154,54.86962105016936,,,55.479821783750545,68.78999999999999,,70.64,68.46000000000001,,,65.58,362.0,,384.0,408.0,,,404.0,"[[68.78999999999999, nan, 70.64, 68.46000000000001, nan, nan, 65.58], [56.06606585996296, nan, 58.274220606852154, 54.86962105016936, nan, nan, 55.479821783750545]]",0.00030451151426191814,"[902.2240145041261, -0.22413709349042513, -907865.9583913911]",+-
729,21780,DIABETE3,RESP046,11.98,,16.31,10.67,,,15.68,6.46,,9.65,6.13,,,9.84,9.22,,12.98,8.4,,,12.76,73.0,,86.0,96.0,,,104.0,"[[9.22, nan, 12.98, 8.4, nan, nan, 12.76], [6.46, nan, 9.65, 6.13, nan, nan, 9.84]]",1.1102230246251565e-16,"[0, 0.4300515918915934, -854.7039095144756]",0+
730,21780,DRNKANY5,RESP046,51.59,,54.2,51.11,,,54.67,39.39,,42.8,38.91,,,44.63,45.49,,48.5,45.01,,,49.65,210.0,,250.0,259.0,,,281.0,"[[45.49, nan, 48.5, 45.01, nan, nan, 49.65], [39.39, nan, 42.8, 38.91, nan, nan, 44.63]]",1.1102230246251565e-16,"[0, 0.5594513770912286, -1079.5563290402758]",0+
731,21780,_HCVU651,RESP046,87.59,,89.8,94.68,,,93.76,76.15,,80.66,85.38,,,86.24,81.87,,85.23,90.03,,,90.0,307.0,,310.0,348.0,,,347.0,"[[81.87, nan, 85.23, 90.03, nan, nan, 90.0], [76.15, nan, 80.66, 85.38, nan, nan, 86.24]]",1.1102230246251565e-16,"[1192.2125388267714, -0.29562398939512735, -1201918.5959112744]",+-
732,21780,_RFHLTH,RESP061,82.63,,84.38,85.99,,,81.9,74.01,,75.36,77.91,,,73.98,78.32,,79.87,81.95,,,77.94,407.0,,444.0,506.0,,,479.0,"[[78.32, nan, 79.87, 81.95, nan, nan, 77.94], [74.01, nan, 75.36, 77.91, nan, nan, 73.98]]",1.1102230246251565e-16,"[1313.4851447071285, -0.3260909778961935, -1322589.1379379407]",+-
733,21780,_RFHYPE5,RESP046,43.19,,44.5,,,,39.32,32.37,,33.72,,,,30.7,37.78,,39.11,,,,35.01,263.0,,278.0,,,,288.0,"[[37.78, nan, 39.11, nan, nan, nan, 35.01], [32.37, nan, 33.72, nan, nan, nan, 30.7]]",1.1102230246251565e-16,"[0, -0.4943237968270142, 1032.7884954816388]",0-
734,21780,_RFSMOK3,RESP046,30.19,,27.74,26.45,,,27.3,19.49,,18.06,15.71,,,18.68,24.84,,22.9,21.08,,,22.99,111.0,,112.0,105.0,,,115.0,"[[24.84, nan, 22.9, 21.08, nan, nan, 22.99], [19.49, nan, 18.06, 15.71, nan, nan, 18.68]]",1.1102230246251565e-16,"[-1047.9734270288557, 0.26008621386977127, 1055679.4106216813]",-+
735,21780,_TOTINDA,RESP046,72.97,,73.6,81.49,,,72.64,61.71,,62.7,72.59,,,63.32,67.34,,68.15,77.04,,,67.98,338.0,,369.0,461.0,,,390.0,"[[67.34, nan, 68.15, 77.04, nan, nan, 67.98], [61.71, nan, 62.7, 72.59, nan, nan, 63.32]]",1.1102230246251565e-16,"[0, 0.31723794169650515, -569.158156980477]",0+
736,21820,BLOODCHO,RESP046,79.2,,,,,,,67.84,,,,,,,73.52,,,,,,,457.0,,,,,,,"[[73.52, nan, nan, nan, nan, nan, nan], [67.84, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 73.52]",00
737,21820,Custom_8,Custom_8,56.75912722367558,,,,,,,39.86764100265741,,,,,,,48.31338411316649,,,,,,,185.0,,,,,,,"[[48.31338411316649, nan, nan, nan, nan, nan, nan], [39.86764100265741, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 48.31338411316649]",00
738,21820,Custom_9,Custom_9,74.64196119053173,69.26774822157677,,,,,,50.31803880946827,49.552251778423226,,,,,,62.480000000000004,59.41,,,,,,336.0,365.0,,,,,,"[[62.480000000000004, 59.41, nan, nan, nan, nan, nan], [50.31803880946827, 49.552251778423226, nan, nan, nan, nan, nan]]",0.0008675090692451537,"[0, -3.0700000000000074, 6236.2500000000155]",0-
739,21820,DIABETE3,RESP046,7.56,7.14,,,,,,3.1,2.94,,,,,,5.33,5.04,,,,,,36.0,39.0,,,,,,"[[5.33, 5.04, nan, nan, nan, nan, nan], [3.1, 2.94, nan, nan, nan, nan, nan]]",0.0002076452953237995,"[0, -0.2899999999999999, 588.5199999999999]",0-
