,Locationabbr,QuestionID,RESPONSEID,mean_and_cl,param_list,trend_class
95,11700,_RFSMOK3,RESP046,"[[22.71, 23.26, nan, nan, nan, nan, nan], [16.95, 18.61, nan, nan, nan, nan, nan]]","[0, 0.5500000000000007, -1083.3400000000017, 2011, 2012, 22.70999999999958, 23.259999999999764, 0.5500000000000007, 0.5500000000000007]",0-
96,11700,_TOTINDA,RESP046,"[[74.93, 78.67, nan, nan, nan, nan, nan], [69.6, 74.79, nan, nan, nan, nan, nan]]","[0, 3.7399999999999944, -7446.209999999989, 2011, 2012, 74.92999999999938, 78.67000000000007, 3.7399999999999944, 3.7399999999999944]",0+
97,12060,BLOODCHO,RESP046,"[[81.22, nan, 80.74, nan, 83.49, nan, nan], [79.06, nan, 78.68, nan, 80.96, nan, nan]]","[0, 0.6032315088812996, -1132.4057672997235, 2011, 2015, 80.69279706057, 83.10572309609529, 0.6032315088812996, 0.6032315088812996]",0+
98,12060,Custom_8,Custom_8,"[[42.90815070179759, nan, 44.847659152836265, nan, 40.08863336926578, nan, nan], [39.991582312983454, nan, 41.88093499562312, nan, 36.544211656272594, nan, nan]]","[0, -0.8024325867588747, 1657.8085509471794, 2011, 2015, 44.11661897508225, 40.90688862804677, -0.8024325867588747, -0.8024325867588747]",0+
99,12060,Custom_9,Custom_9,"[[60.339999999999996, 60.900000000000006, 62.58, 63.66, 62.519999999999996, 65.63, 63.480000000000004], [55.76038211200978, 55.43457229487024, 58.005538283032635, 58.55528649187831, 56.39866027735758, 60.106187910509625, 58.439871033396074]]","[0, 0.6830517393125479, -1312.9638142249707, 2011, 2017, 60.653233532563036, 64.75154396843845, 0.6830517393125479, 0.6830517393125479]",0-
100,12060,DIABETE3,RESP046,"[[8.3, 8.87, 9.54, 9.9, 8.93, 10.78, 10.35], [7.34, 7.56, 8.32, 8.53, 7.58, 9.43, 9.04]]","[0, 0.323087365989669, -641.160194278957, 2011, 2017, 8.568498726267308, 10.507022922205351, 0.323087365989669, 0.323087365989669]",0-
101,12060,DRNKANY5,RESP046,"[[57.64, 51.88, 52.12, 54.12, 56.46, 52.25, 53.78], [55.31, 49.18, 49.81, 51.61, 53.48, 49.62, 51.41]]","[0, -0.1449532076387909, 346.0236657932933, 2011, 2017, 54.52276523168473, 53.65304598585203, -0.1449532076387909, -0.1449532076387909]",0+
102,12060,_HCVU651,RESP046,"[[72.68, 74.25, 74.49, 77.92, 82.8, 82.94, 80.85], [70.15, 71.41, 72.12, 75.39, 79.88, 80.61, 78.87]]","[0, 1.946606348673224, -3842.1613156036337, 2011, 2017, 72.46405157821937, 84.14368967025894, 1.946606348673224, 1.946606348673224]",0+
103,12060,_RFHLTH,RESP061,"[[83.99, 86.53, 83.7, 84.69, 86.66, 84.17, 83.98], [82.27, 84.79, 82.03, 82.89, 84.8, 82.33, 82.31]]","[0, -0.059439016549998946, 204.57874985894324, 2011, 2017, 85.04688757689536, 84.69025347759536, -0.059439016549998946, -0.059439016549998946]",0-
104,12060,_RFHYPE5,RESP046,"[[29.32, nan, 30.73, nan, 31.67, nan, 30.82], [27.4, nan, 28.83, nan, 29.2, nan, 28.8]]","[-0.14797360229079795, 596.3130000212348, -600733.0504176969, 2011, 2017, 29.240155142149888, 30.892135105561465, 1.1631716076453813, -0.6125116198442129]",-+
105,12060,_RFSMOK3,RESP046,"[[17.75, 17.33, 16.17, 14.62, 15.37, 14.02, 14.93], [15.91, 15.17, 14.35, 12.7, 13.19, 12.16, 13.24]]","[0.11535118646707293, -465.2110872064315, 469063.42201472656, 2011, 2017, 18.08120899827918, 14.622160295839421, -1.2686152358641607, 0.11559900174069071]",+-
106,12060,_TOTINDA,RESP046,"[[76.58, 81.02, 75.97, 80.05, 75.61, 73.28, 72.28], [74.58, 78.96, 73.95, 78.11, 72.89, 71.01, 70.16]]","[-0.33136752527849256, 1333.6861818400582, -1341874.7175584645, 2011, 2017, 77.82642510998994, 71.45316521986388, 0.9259951699611975, -3.0504151333807386]",--
107,12100,BLOODCHO,RESP046,"[[84.37, nan, nan, nan, nan, nan, nan], [80.2, nan, nan, nan, nan, nan, nan]]","[0, 0, 84.37, 2011, 2011, 84.37, 84.37, 0, 0]",00
108,12100,Custom_8,Custom_8,"[[46.41460234680573, nan, nan, nan, nan, nan, nan], [40.85791339533369, nan, nan, nan, nan, nan, nan]]","[0, 0, 46.41460234680573, 2011, 2011, 46.41460234680573, 46.41460234680573, 0, 0]",00
109,12100,Custom_9,Custom_9,"[[58.66, 56.54, nan, nan, nan, nan, nan], [50.487919481551835, 47.52161877053315, nan, nan, nan, nan, nan]]","[0, -2.119999999999997, 4321.979999999994, 2011, 2012, 58.659999999999854, 56.539999999999964, -2.119999999999997, -2.119999999999997]",0+
110,12100,DIABETE3,RESP046,"[[10.33, 9.78, nan, nan, nan, nan, nan], [8.0, 7.6, nan, nan, nan, nan, nan]]","[0, -0.5500000000000007, 1116.3800000000012, 2011, 2012, 10.329999999999927, 9.779999999999745, -0.5500000000000007, -0.5500000000000007]",0+
111,12100,DRNKANY5,RESP046,"[[54.94, 57.28, nan, nan, nan, nan, nan], [50.12, 52.65, nan, nan, nan, nan, nan]]","[0, 2.3400000000000034, -4650.800000000007, 2011, 2012, 54.94000000000051, 57.280000000000655, 2.3400000000000034, 2.3400000000000034]",0-
112,12100,_HCVU651,RESP046,"[[79.13, 78.64, nan, nan, nan, nan, nan], [74.11, 74.07, nan, nan, nan, nan, nan]]","[0, -0.48999999999999483, 1064.5199999999895, 2011, 2012, 79.12999999999988, 78.63999999999987, -0.48999999999999483, -0.48999999999999483]",0-
113,12100,_RFHLTH,RESP061,"[[81.87, 83.53, nan, nan, nan, nan, nan], [78.54, 80.59, nan, nan, nan, nan, nan]]","[0, 1.6599999999999966, -3256.389999999993, 2011, 2012, 81.86999999999989, 83.5300000000002, 1.6599999999999966, 1.6599999999999966]",0+
114,12100,_RFHYPE5,RESP046,"[[35.4, nan, nan, nan, nan, nan, nan], [31.34, nan, nan, nan, nan, nan, nan]]","[0, 0, 35.4, 2011, 2011, 35.4, 35.4, 0, 0]",00
115,12100,_RFSMOK3,RESP046,"[[22.73, 22.0, nan, nan, nan, nan, nan], [18.34, 18.1, nan, nan, nan, nan, nan]]","[0, -0.7300000000000004, 1490.7600000000007, 2011, 2012, 22.72999999999979, 21.999999999999773, -0.7300000000000004, -0.7300000000000004]",0+
116,12100,_TOTINDA,RESP046,"[[74.34, 74.08, nan, nan, nan, nan, nan], [70.15, 70.38, nan, nan, nan, nan, nan]]","[0, -0.2600000000000051, 597.2000000000103, 2011, 2012, 74.34000000000003, 74.07999999999993, -0.2600000000000051, -0.2600000000000051]",0-
117,12260,BLOODCHO,RESP046,"[[82.41, nan, 85.49, nan, 80.33, nan, nan], [77.06, nan, 81.65, nan, 73.61, nan, nan]]","[0, -0.600262559582466, 1290.4147733314178, 2011, 2015, 83.28676601107873, 80.88571577274888, -0.600262559582466, -0.600262559582466]",0-
118,12260,Custom_8,Custom_8,"[[45.492051935444735, nan, 45.44391156860452, nan, 49.99377567533922, nan, nan], [39.12337261619282, nan, 39.24930330954584, nan, 40.89630059039414, nan, nan]]","[0, 1.2279428973073914, -2424.7052383455466, 2011, 2015, 44.68792813961727, 49.5996997288471, 1.2279428973073914, 1.2279428973073914]",0-
119,12260,Custom_9,Custom_9,"[[64.34, 65.32, 71.18, 65.53, 63.41, 65.05000000000001, 70.53999999999999], [53.05722995005216, 52.98132503062018, 60.14962375981672, 53.82039283323304, 50.679045597442425, 52.99701696674222, 58.26268351796696]]","[0, 0.3860313385906018, -711.1257530337346, 2011, 2017, 65.18326887196565, 67.49945690350921, 0.3860313385906018, 0.3860313385906018]",0-
120,12260,DIABETE3,RESP046,"[[12.59, 11.09, 15.05, 16.76, 14.16, 9.24, 13.45], [9.71, 8.37, 11.27, 12.25, 10.28, 6.71, 10.31]]","[-0.3697907658298705, 1489.5059986578883, -1499906.0782621705, 2011, 2017, 11.88334018108435, 11.81610355223529, 2.2075384901490906, -2.2299506998094785]",++
121,12260,DRNKANY5,RESP046,"[[49.51, 50.86, 46.66, 45.59, 45.13, 50.4, 46.84], [44.0, 44.9, 41.56, 39.75, 38.39, 44.32, 41.18]]","[0.3095845881536996, -1247.3936219962343, 1256561.6406826547, 2011, 2017, 50.601076955441386, 48.279671476688236, -2.244408442054464, 1.4706066157898476]",+-
122,12260,_HCVU651,RESP046,"[[68.54, 74.29, 82.64, 77.09, 84.89, 83.18, 82.06], [61.93, 68.1, 78.25, 70.43, 78.34, 77.24, 76.85]]","[-0.5849156289527702, 2358.312614102728, -2377028.235596934, 2011, 2017, 68.85308754630387, 82.48785163182765, 5.781954454686456, -1.2370330927469695]",+-
123,12260,_RFHLTH,RESP061,"[[79.86, 82.36, 78.67, 79.21, 80.37, 83.42, 81.73], [75.98, 78.26, 74.77, 74.31, 75.69, 79.52, 77.46]]","[0, 0.31223471337312675, -548.1607773513824, 2011, 2017, 79.74323124197542, 81.6166395222142, 0.31223471337312675, 0.31223471337312675]",0+
124,12260,_RFHYPE5,RESP046,"[[36.64, nan, 42.48, nan, 37.21, nan, 39.18], [31.99, nan, 37.64, nan, 31.25, nan, 33.99]]","[0, 0.0611744464924804, -84.48400218890754, 2011, 2017, 38.537809707470544, 38.90485638642542, 0.0611744464924804, 0.0611744464924804]",0-
125,12260,_RFSMOK3,RESP046,"[[22.84, 22.67, 18.81, 21.05, 18.63, 18.84, 16.74], [17.82, 17.5, 14.65, 16.15, 13.55, 14.1, 12.33]]","[0, -0.95656681357924, 1946.564116500631, 2011, 2017, 22.908254392779327, 17.168853511303723, -0.95656681357924, -0.95656681357924]",0+
126,12260,_TOTINDA,RESP046,"[[70.74, 75.81, 75.04, 75.99, 70.07, 70.21, 70.69], [65.57, 71.22, 70.75, 71.13, 63.68, 64.96, 65.75]]","[-0.31680415922262456, 1275.4866086825348, -1283736.7335843404, 2011, 2017, 72.48327667708509, 68.8800086802803, 1.3002802891387546, -2.5013696215326036]",--
127,12300,BLOODCHO,RESP046,"[[84.7, nan, nan, nan, nan, nan, nan], [81.17, nan, nan, nan, nan, nan, nan]]","[0, 0, 84.7, 2011, 2011, 84.7, 84.7, 0, 0]",00
128,12300,Custom_8,Custom_8,"[[47.62691853600945, nan, nan, nan, nan, nan, nan], [42.742597318870025, nan, nan, nan, nan, nan, nan]]","[0, 0, 47.62691853600945, 2011, 2011, 47.62691853600945, 47.62691853600945, 0, 0]",00
129,12300,Custom_9,Custom_9,"[[68.22999999999999, 71.65, nan, nan, nan, nan, nan], [60.21229459259071, 62.7855767249076, nan, nan, nan, nan, nan]]","[0, 3.4200000000000172, -6809.390000000036, 2011, 2012, 68.22999999999865, 71.64999999999873, 3.4200000000000172, 3.4200000000000172]",0-
130,12300,DIABETE3,RESP046,"[[9.06, 10.84, nan, nan, nan, nan, nan], [7.16, 8.59, nan, nan, nan, nan, nan]]","[0, 1.779999999999999, -3570.519999999998, 2011, 2012, 9.05999999999949, 10.83999999999969, 1.779999999999999, 1.779999999999999]",0-
131,12300,DRNKANY5,RESP046,"[[58.83, 57.11, nan, nan, nan, nan, nan], [54.97, 53.05, nan, nan, nan, nan, nan]]","[0, -1.7199999999999989, 3517.7499999999977, 2011, 2012, 58.82999999999993, 57.11000000000013, -1.7199999999999989, -1.7199999999999989]",0+
132,12300,_HCVU651,RESP046,"[[85.99, 86.39, nan, nan, nan, nan, nan], [82.38, 82.92, nan, nan, nan, nan, nan]]","[0, 0.40000000000000563, -718.4100000000112, 2011, 2012, 85.99000000000012, 86.3900000000001, 0.40000000000000563, 0.40000000000000563]",0+
133,12300,_RFHLTH,RESP061,"[[82.05, 82.24, nan, nan, nan, nan, nan], [79.03, 79.1, nan, nan, nan, nan, nan]]","[0, 0.18999999999999773, -300.0399999999954, 2011, 2012, 82.05000000000001, 82.24000000000001, 0.18999999999999773, 0.18999999999999773]",0+
134,12300,_RFHYPE5,RESP046,"[[34.43, nan, nan, nan, nan, nan, nan], [30.98, nan, nan, nan, nan, nan, nan]]","[0, 0, 34.43, 2011, 2011, 34.43, 34.43, 0, 0]",00
135,12300,_RFSMOK3,RESP046,"[[25.03, 20.41, nan, nan, nan, nan, nan], [21.29, 16.98, nan, nan, nan, nan, nan]]","[0, -4.62, 9315.850000000002, 2011, 2012, 25.030000000002474, 20.410000000001673, -4.62, -4.62]",0+
136,12300,_TOTINDA,RESP046,"[[76.65, 76.92, nan, nan, nan, nan, nan], [73.44, 73.39, nan, nan, nan, nan, nan]]","[0, 0.26999999999999597, -466.31999999999186, 2011, 2012, 76.64999999999998, 76.92000000000007, 0.26999999999999597, 0.26999999999999597]",0+
137,12420,BLOODCHO,RESP046,"[[78.07, nan, 81.39, nan, 76.56, nan, nan], [73.9, nan, 77.61, nan, 73.19, nan, nan]]","[0, -0.23124194249449434, 544.1990305296937, 2011, 2015, 79.17148417326558, 78.24651640328761, -0.23124194249449434, -0.23124194249449434]",0-
138,12420,Custom_8,Custom_8,"[[48.4693224029717, nan, 42.216488512102224, nan, 40.38662486938349, nan, nan], [41.845347169168335, nan, 36.31544926748747, nan, 35.615187378154054, nan, nan]]","[0, -2.1493623053900404, 4370.281782873587, 2011, 2015, 47.914186734215946, 39.31673751265589, -2.1493623053900404, -2.1493623053900404]",0+
139,12420,Custom_9,Custom_9,"[[59.47, 61.31, 59.29, 61.3, 62.150000000000006, 62.32, 62.08], [50.85498984330256, 52.72661488688758, 50.045882951844455, 55.36862579160613, 54.86631274696669, 53.99286363748017, 53.01929362577067]]","[0, 0.44961322829938355, -844.4729325094779, 2011, 2017, 59.6992696005824, 62.39694897037873, 0.44961322829938355, 0.44961322829938355]",0-
140,12420,DIABETE3,RESP046,"[[7.13, 7.39, 8.36, 7.86, 8.23, 10.37, 9.59], [5.21, 5.47, 6.07, 6.51, 6.54, 8.08, 7.12]]","[0, 0.4747397941960617, -947.5959756578825, 2011, 2017, 7.105750470397652, 9.95418923557395, 0.4747397941960617, 0.4747397941960617]",0-
141,12420,DRNKANY5,RESP046,"[[69.43, 57.23, 61.33, 58.06, 60.44, 60.66, 61.93], [65.33, 52.84, 56.92, 55.04, 56.85, 56.72, 57.74]]","[0.7028429704275534, -2831.6228357384557, 2852077.904377408, 2011, 2017, 66.39811582118273, 62.970010683871806, -4.788408678835822, 3.6457069662947106]",+-
142,12420,_HCVU651,RESP046,"[[78.63, 71.88, 74.07, 79.08, 77.7, 78.83, 78.41], [74.32, 67.22, 69.56, 76.22, 73.96, 74.83, 74.39]]","[0, 0.6385822722250188, -1209.5017585706676, 2011, 2017, 74.68719087384534, 78.51868450719553, 0.6385822722250188, 0.6385822722250188]",0+
143,12420,_RFHLTH,RESP061,"[[88.01, 84.18, 85.1, 85.79, 84.74, 85.73, 84.98], [85.15, 80.99, 81.71, 83.87, 82.29, 83.06, 82.22]]","[0.1790245666709888, -721.3150810820856, 726654.4762660747, 2011, 2017, 86.85780004621483, 85.63304085843265, -1.2782739313687443, 0.8700208686831274]",-+
144,12420,_RFHYPE5,RESP046,"[[23.74, nan, 26.37, nan, 27.29, nan, 26.49], [20.17, nan, 22.63, nan, 24.27, nan, 22.86]]","[-0.2143358153767607, 863.8031418255048, -870284.4066334805, 2011, 2017, 23.739560328773223, 26.49042525643017, 1.7444923801732557, -0.8275374043478223]",-+
145,12420,_RFSMOK3,RESP046,"[[14.69, 15.19, 13.94, 11.38, 13.71, 14.6, 12.49], [11.01, 11.68, 10.88, 9.36, 10.91, 11.62, 9.71]]","[0, -0.2888770391909808, 595.7461485639913, 2011, 2017, 14.814422750928884, 13.08116051578304, -0.2888770391909808, -0.2888770391909808]",0+
146,12420,_TOTINDA,RESP046,"[[80.33, 80.18, 78.51, 81.05, 78.65, 81.2, 75.17], [76.49, 76.77, 74.55, 78.82, 75.65, 78.14, 71.33]]","[0, -0.5648726431631625, 1216.5347694778336, 2011, 2017, 80.57588407671369, 77.18664821773473, -0.5648726431631625, -0.5648726431631625]",0-
147,12580,BLOODCHO,RESP046,"[[86.21, nan, 84.83, nan, 86.22, nan, nan], [84.17, nan, 83.01, nan, 83.71, nan, nan]]","[0, 0.037657060526528216, 10.067355284849356, 2011, 2015, 85.7957040036976, 85.94633224580372, 0.037657060526528216, 0.037657060526528216]",0+
148,12580,Custom_8,Custom_8,"[[40.69133511193597, nan, 41.789461275492165, nan, 42.6003247506379, nan, nan], [37.93122638717006, nan, 39.26708174206807, nan, 39.23217306653655, nan, nan]]","[0, 0.4735964730106911, -911.6667114328351, 2011, 2015, 40.735795791664714, 42.630181683707406, 0.4735964730106911, 0.4735964730106911]",0-
149,12580,Custom_9,Custom_9,"[[64.24, 63.58, nan, 65.38, 67.77, 63.94, 66.28], [59.17256475127702, 59.183956324147815, nan, 60.062509990606465, 61.51588135705757, 60.218656156708974, 61.832933551204796]]","[0, 0.45235109124516076, -845.5006528047265, 2011, 2017, 64.17739168929177, 66.89149823676269, 0.45235109124516076, 0.45235109124516076]",0-
150,12580,DIABETE3,RESP046,"[[10.2, 9.99, 9.46, 10.16, 10.37, 10.93, 10.32], [8.85, 8.87, 8.4, 8.91, 9.0, 9.97, 9.22]]","[0, 0.08931102719088105, -169.65849795699222, 2011, 2017, 9.94597772386956, 10.481843887014861, 0.08931102719088105, 0.08931102719088105]",0-
151,12580,DRNKANY5,RESP046,"[[58.37, 58.27, 56.64, 55.08, 55.07, 57.0, 57.6], [55.94, 56.07, 54.5, 52.53, 52.13, 55.16, 55.44]]","[0.30443981541236054, -1226.5279882174607, 1235415.316395328, 2011, 2017, 58.982835265342146, 57.516364846378565, -2.071050628946523, 1.582227156001636]",+-
152,12580,_HCVU651,RESP046,"[[86.82, 86.2, 86.34, 91.36, 91.32, 92.49, 92.77], [84.64, 84.12, 84.38, 89.36, 88.87, 91.2, 91.3]]","[0, 1.282325620218471, -2492.9064124803363, 2011, 2017, 85.85040977900871, 93.54436350031983, 1.282325620218471, 1.282325620218471]",0+
153,12580,_RFHLTH,RESP061,"[[84.28, 83.45, 84.42, 85.43, 85.02, 85.72, 84.71], [82.56, 81.8, 82.87, 83.57, 83.08, 84.5, 83.2]]","[0, 0.22268948600464986, -363.7624354059685, 2011, 2017, 84.06612094938237, 85.40225786541026, 0.22268948600464986, 0.22268948600464986]",0+
154,12580,_RFHYPE5,RESP046,"[[32.49, nan, 33.11, nan, 33.98, nan, 33.05], [30.39, nan, 31.29, nan, 31.47, nan, 31.25]]","[-0.10638978967218121, 428.67048489162624, -431770.7718242316, 2011, 2017, 32.39069397759158, 33.18516653007828, 0.7707508301133998, -0.5059266459527407]",-+
155,12580,_RFSMOK3,RESP046,"[[21.66, 18.53, 18.69, 17.17, 16.14, 15.19, 15.42], [19.46, 16.67, 16.89, 15.09, 13.79, 13.82, 13.79]]","[0.15104219391280777, -609.3973525543983, 614686.5078174503, 2011, 2017, 21.34011941368226, 15.343746571918018, -1.9056486370853918, -0.09314231013172503]",+-
156,12580,_TOTINDA,RESP046,"[[72.16, 76.63, 74.05, 78.13, 76.21, 76.58, 72.98], [69.98, 74.79, 72.21, 76.01, 73.8, 75.09, 70.98]]","[-0.4629281762680161, 1864.8038103963625, -1877910.4352585408, 2011, 2017, 72.46831135870889, 73.24300969135948, 2.9066854464017524, -2.6484526688143433]",+-
157,12620,BLOODCHO,RESP046,"[[84.33, nan, nan, nan, nan, nan, nan], [80.94, nan, nan, nan, nan, nan, nan]]","[0, 0, 84.33, 2011, 2011, 84.33, 84.33, 0, 0]",00
158,12620,Custom_8,Custom_8,"[[50.49211431281869, nan, nan, nan, nan, nan, nan], [45.52832968452756, nan, nan, nan, nan, nan, nan]]","[0, 0, 50.49211431281869, 2011, 2011, 50.49211431281869, 50.49211431281869, 0, 0]",00
159,12620,Custom_9,Custom_9,"[[66.34, 66.51, nan, nan, nan, nan, nan], [58.50109701552571, 58.01247094738712, nan, nan, nan, nan, nan]]","[0, 0, 66.42500000000001, 2011, 2012, 66.42500000000001, 66.42500000000001, 0, 0]",00
160,12620,DIABETE3,RESP046,"[[9.97, 8.22, nan, nan, nan, nan, nan], [8.07, 6.53, nan, nan, nan, nan, nan]]","[0, -1.7500000000000002, 3529.2200000000003, 2011, 2012, 9.9699999999998, 8.2199999999998, -1.7500000000000002, -1.7500000000000002]",0+
161,12620,DRNKANY5,RESP046,"[[56.95, 52.73, nan, nan, nan, nan, nan], [53.11, 48.71, nan, nan, nan, nan, nan]]","[0, -4.220000000000006, 8543.370000000012, 2011, 2012, 56.94999999999891, 52.72999999999956, -4.220000000000006, -4.220000000000006]",0+
162,12620,_HCVU651,RESP046,"[[85.23, 80.86, nan, nan, nan, nan, nan], [81.64, 76.69, nan, nan, nan, nan, nan]]","[0, -4.370000000000005, 8873.30000000001, 2011, 2012, 85.22999999999956, 80.85999999999876, -4.370000000000005, -4.370000000000005]",0-
163,12620,_RFHLTH,RESP061,"[[81.18, 82.4, nan, nan, nan, nan, nan], [78.2, 79.24, nan, nan, nan, nan, nan]]","[0, 1.2199999999999986, -2372.2399999999975, 2011, 2012, 81.17999999999984, 82.39999999999964, 1.2199999999999986, 1.2199999999999986]",0+
164,12620,_RFHYPE5,RESP046,"[[33.5, nan, nan, nan, nan, nan, nan], [30.15, nan, nan, nan, nan, nan, nan]]","[0, 0, 33.5, 2011, 2011, 33.5, 33.5, 0, 0]",00
165,12620,_RFSMOK3,RESP046,"[[24.92, 22.24, nan, nan, nan, nan, nan], [21.25, 18.52, nan, nan, nan, nan, nan]]","[0, -2.680000000000003, 5414.400000000005, 2011, 2012, 24.919999999999163, 22.23999999999978, -2.680000000000003, -2.680000000000003]",0+
166,12620,_TOTINDA,RESP046,"[[72.98, 75.6, nan, nan, nan, nan, nan], [69.47, 72.17, nan, nan, nan, nan, nan]]","[0, 2.6199999999999912, -5195.839999999982, 2011, 2012, 72.98000000000047, 75.60000000000036, 2.6199999999999912, 2.6199999999999912]",0+
167,12700,BLOODCHO,RESP046,"[[89.45, nan, nan, nan, nan, nan, nan], [84.71, nan, nan, nan, nan, nan, nan]]","[0, 0, 89.45, 2011, 2011, 89.45, 89.45, 0, 0]",00
168,12700,Custom_8,Custom_8,"[[40.849636668529904, nan, nan, nan, nan, nan, nan], [34.32050007146094, nan, nan, nan, nan, nan, nan]]","[0, 0, 40.849636668529904, 2011, 2011, 40.849636668529904, 40.849636668529904, 0, 0]",00
169,12700,Custom_9,Custom_9,"[[57.14, 55.15, nan, nan, nan, nan, nan], [46.51743910349298, 45.62558400740497, nan, nan, nan, nan, nan]]","[0, -1.9900000000000015, 4059.030000000003, 2011, 2012, 57.13999999999987, 55.149999999999636, -1.9900000000000015, -1.9900000000000015]",0+
170,12700,DIABETE3,RESP046,"[[9.08, 9.61, nan, nan, nan, nan, nan], [6.04, 6.65, nan, nan, nan, nan, nan]]","[0, 0.5299999999999991, -1056.7499999999982, 2011, 2012, 9.080000000000155, 9.610000000000127, 0.5299999999999991, 0.5299999999999991]",0-
171,12700,DRNKANY5,RESP046,"[[67.66, 71.06, nan, nan, nan, nan, nan], [61.76, 65.92, nan, nan, nan, nan, nan]]","[0, 3.4000000000000066, -6769.7400000000125, 2011, 2012, 67.66000000000076, 71.0600000000004, 3.4000000000000066, 3.4000000000000066]",0-
172,12700,_HCVU651,RESP046,"[[93.03, 91.83, nan, nan, nan, nan, nan], [88.86, 87.69, nan, nan, nan, nan, nan]]","[0, -1.2000000000000028, 2506.230000000006, 2011, 2012, 93.0300000000002, 91.83000000000038, -1.2000000000000028, -1.2000000000000028]",0-
173,12700,_RFHLTH,RESP061,"[[87.11, 88.38, nan, nan, nan, nan, nan], [83.39, 85.03, nan, nan, nan, nan, nan]]","[0, 1.269999999999996, -2466.8599999999924, 2011, 2012, 87.10999999999967, 88.37999999999965, 1.269999999999996, 1.269999999999996]",0+
174,12700,_RFHYPE5,RESP046,"[[28.85, nan, nan, nan, nan, nan, nan], [24.01, nan, nan, nan, nan, nan, nan]]","[0, 0, 28.85, 2011, 2011, 28.85, 28.85, 0, 0]",00
175,12700,_RFSMOK3,RESP046,"[[14.65, 14.96, nan, nan, nan, nan, nan], [10.08, 11.14, nan, nan, nan, nan, nan]]","[0, 0, 14.805, 2011, 2012, 14.805, 14.805, 0, 0]",00
176,12700,_TOTINDA,RESP046,"[[79.92, 82.73, nan, nan, nan, nan, nan], [74.59, 78.57, nan, nan, nan, nan, nan]]","[0, 2.8100000000000023, -5570.990000000004, 2011, 2012, 79.92000000000007, 82.73000000000047, 2.8100000000000023, 2.8100000000000023]",0+
177,12740,BLOODCHO,RESP046,"[[85.53, nan, nan, nan, nan, nan, nan], [80.53, nan, nan, nan, nan, nan, nan]]","[0, 0, 85.53, 2011, 2011, 85.53, 85.53, 0, 0]",00
